id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
671146129821287947,Lovely 3bedroom  garden apartment w fire pit,466722071,Edward,,Englewood,41.7920874,-87.6326753,Entire home/apt,223,1,5,2022-10-11,1.23,1,361,5,R22000087421
677128968420571825,Spacious 3 bedroom Close to downtown in Tri-Taylor,471041324,Sal,,Near West Side,41.86707,-87.68791,Entire home/apt,154,2,9,2022-10-30,2.31,1,176,9,R22000086771
671196671918910923,Quiet stay in Private Room,6088938,Eric,,Beverly,41.71338,-87.6732,Private room,48,1,3,2022-08-31,0.63,2,262,3,R21000072859
671308179551842613,2-BED 1-BATH downtown Chicago with free parking,19761979,Sunny,,Near South Side,41.85942,-87.62504,Entire home/apt,150,32,0,,,2,365,0,
678151695599668865,NEW! Lake & Skyline View  - Bronzeville Culdesac!,152402609,Sean And Derrick,,Oakland,41.82594,-87.60212,Entire home/apt,586,2,8,2022-11-27,2.55,1,157,8,R22000085636
684312170579519554,Fast WiFi/2min to train/Comfy bed/92 Walk Score/2W,186115134,Djamila,,Albany Park,41.9654,-87.71018,Private room,53,32,0,,,36,54,0,
684376210360291712,Fast WiFi/2min to train/Comfy bed/92 walk score/2A,186115134,Djamila,,Albany Park,41.96484,-87.71029,Private room,53,32,0,,,36,78,0,
684478759420862032,"Loop 1BR w/ Gym, Pool & Lounge, 1 block from L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,165,32,0,,,639,290,0,
671454153913696950,Pampas Room,258297883,Abilkhair,,Humboldt Park,41.89039,-87.71859,Private room,91,1,6,2022-10-23,1.36,4,362,6,R21000072781
684604265718052829,Old Town Classic Rowhouse Close to Everything!,4768276,Robert,,Lincoln Park,41.91188,-87.63429,Entire home/apt,750,32,0,,,1,365,0,2807522
671643238802933996,Private King Bedroom in Heart of Downtown Chicago,431019163,Paul,,Loop,41.88434,-87.6281,Private room,96,1,11,2022-12-12,2.32,9,59,11,2506121
671784100812330299,Euro-feels | Petite and Central | great getaway,316480624,George,,Lincoln Park,41.93184,-87.66421,Entire home/apt,55,1,5,2022-10-23,1.4,15,314,5,R21000066609
684664462059615312,Chicago FHS Rental - Calhoun Ave,136825532,FreeStand Home Solutions,,South Deering,41.71423,-87.56256,Entire home/apt,456,32,0,,,27,180,0,
671793982485227556,Homey & Comfy 1br | workspace | full Apt | quaint,316480624,George,,Lincoln Square,41.97667,-87.68049,Entire home/apt,111,1,3,2022-09-19,0.71,15,357,3,R21000067735
684808275076612867,Chic 2 BR Suite with Gym Meeting Room by Stay Gia,280448155,Stay Gia,,Rogers Park,41.99907,-87.65954,Entire home/apt,90,2,40,2022-12-11,8.82,4,361,40,R22000080634
671842529766765883,Cozy - 2 bedroom in Chicago near 606 trail,469698737,Javier,,Humboldt Park,41.908321,-87.72002789999999,Entire home/apt,160,2,11,2022-11-25,2.32,1,0,11,R22000085269
678991419755174559,2BR Modern & Comfy Apt in Rogers Park near Dining!,327709604,Kara And Alex,,West Ridge,42.01777,-87.68558,Entire home/apt,52,1,14,2022-12-11,3.59,9,81,14,R22000090500
671849464324100764,South loop/Pilsen Privateroom 1,425385024,Zeni,,Near West Side,41.85985,-87.65952,Private room,100,1,12,2022-10-10,2.42,12,365,12,R21000060996
678998149626085566,Deluxe 1BR Apt steps away from Shops & Cafés,356154157,Jessie,,Edgewater,41.9816,-87.66896,Entire home/apt,46,1,18,2022-11-27,4.15,10,58,18,R21000060505
684871853638837580,Beautiful Apartment in Chicago,173416071,Sherice,,Chatham,41.74762,-87.61822,Entire home/apt,85,32,0,,,1,365,0,
684911690525507307,Logandale Home Away from Home Attic!,36057694,Aubrey,,Avondale,41.93404,-87.7187,Entire home/apt,97,32,1,2022-09-29,0.36,3,15,1,
684932910580123091,10% Winter Promo! 2BR/2BA Furnished Apt in Chicago,327709604,Kara And Alex,,Near West Side,41.88152,-87.66675,Entire home/apt,70,1,18,2022-12-16,4.06,9,85,18,R21000062395
685089115723500164,Near McCormick Place 3BR/2BA/Opt Parking/sleeps 6,243035563,Studebecker,,Near South Side,41.85601,-87.62556,Entire home/apt,228,2,8,2022-12-06,1.95,38,352,8,2792126
672249150633107040,South loop/Pilsen private room shared apt4,425385024,Zeni,,Lower West Side,41.8579,-87.65974,Private room,50,1,4,2022-11-10,1.29,12,365,4,R22000086867
679028957276218967,Private|Comfortable|Spacious|1bedroom,49384115,Michael,,Albany Park,41.96413,-87.71496,Entire home/apt,85,2,1,2022-11-27,1.0,1,68,1,R22000087391
679039326986747318,10% Winter Promo! 2BR Lively & Chic Apt near Store,327709604,Kara And Alex,,Rogers Park,42.0115,-87.66681,Entire home/apt,51,1,5,2022-10-24,1.09,9,86,5,R22000091716
672378117100072720,Comfortable 3-bedroom Garden Unit in Chicago,101096846,Jade,,Avondale,41.94131,-87.71794,Entire home/apt,125,1,8,2022-10-10,1.76,1,352,8,R22000084789
679582035170222627,2-Bedroom townhouse w/ basement 10 mins to Chicago,289373631,Jeffrey,,Humboldt Park,41.8936,-87.71007,Entire home/apt,155,3,2,2022-11-07,0.63,1,180,2,R22000086204
685271201664985250,Private room with King-sized Bed Near Downtown !,293073441,Ty,,Uptown,41.96852,-87.66533,Private room,45,2,3,2022-12-04,1.55,1,0,3,R22000087977
679679721278508978,Cozy Austin Bungalow,471690069,Glenner,,Austin,41.90495,-87.76098,Entire home/apt,250,2,0,,,1,365,0,R22000087365
679762917597826939,Lincoln Park Private Bedroom in large Shared Home,470462049,Robert,,Lincoln Park,41.92633,-87.65102,Private room,80,32,0,,,5,365,0,
679786923499534038,Lovely 2-bedrm condo with free parking on premises,209598565,Chux,,West Ridge,41.99898,-87.70867,Entire home/apt,124,3,3,2022-10-10,0.63,2,358,3,R22000078220
685540880540209020,10% Winter Promo! 3BR Sparkling Elegant Apartment,435770634,Nico And Dyan,,Lake View,41.94641,-87.64615,Entire home/apt,119,1,9,2022-11-25,2.21,10,86,9,R22000091719
679981837429891167,Cheerful 1 bedroom with Jacuzzi&dryer&minikitchen,310181286,Hassan $ Ramon Oba Omo,,Washington Park,41.7915,-87.6176,Private room,5562,1,12,2022-11-13,2.55,4,294,12,R21000073814
672987269857090280,"Prime River North Location! Pool, Rooftop Deck",174792040,RoomPicks By Victoria,,Near North Side,41.8914,-87.63111,Private room,114,2,17,2022-12-04,5.8,10,326,17,2205605
685600920940307222,10% Winter Promo! 1BR Magnificent Apt in Chicago,148973907,Mia & Noah,,Lake View,41.9384,-87.67072,Entire home/apt,45,1,12,2022-11-13,2.83,10,71,12,R22000091018
685640994179773880,Bungalow Beauty - Heart of Logan Square 3BR+Garage,150639375,Federico,,Logan Square,41.92417,-87.72539,Entire home/apt,83,2,13,2022-11-20,3.64,4,347,13,R22000085971
680402798369153113,Puppies! 1block to blue line * gummies * goodness!,94706541,Polina,,Logan Square,41.91655,-87.68932,Private room,84,1,15,2022-10-25,3.15,2,85,15,R17000017677
680585416383481495,LARGE 3 Bed Condo minutes from Downtown,162974390,Nita,,Grand Boulevard,41.8182195,-87.6155139,Entire home/apt,152,3,9,2022-12-17,2.52,1,50,9,R22000087974
680605898858906174,Pilsen Oasis near famous 18th street,327935979,Erick,,Lower West Side,41.8568053,-87.6542707,Entire home/apt,234,2,10,2022-11-20,2.8,4,191,10,R22000078895
680623374260238654,1 Bedroom loft in the heart of River North,47924798,Kartik,,Near North Side,41.89174,-87.63922,Entire home/apt,225,180,0,,,1,365,0,
685672822564257217,Neat & Comfortable 1BR Home close to City Center,148973907,Mia & Noah,,Lake View,41.9402,-87.67057,Entire home/apt,46,1,12,2022-12-11,2.9,10,84,12,R21000063999
673333633058832340,Bright Condo Lincoln Park/Wrigley/DePaul(+parking),53986909,Ola,,Lincoln Park,41.9318544,-87.6686795,Entire home/apt,233,1,4,2022-12-11,0.98,2,168,4,R22000077021
685832782827834443,1-Bedroom Unit with Free Garage Parking,5339120,Ishin,,West Town,41.90483,-87.67054,Entire home/apt,108,1,19,2022-12-05,4.63,7,354,19,R21000063269
689796024545543021,"3B/3BA Luxury Penthouse w/ Sweeping Views, Pool &",37095719,Ben,,Near North Side,41.89212,-87.61554,Entire home/apt,239,3,12,2022-11-26,2.79,6,173,12,R22000085595
689849428322289381,"Luxe High-Rise in Gold Coast w/ Gym, Hot Tub, pool",297749336,Marty,,Near North Side,41.90452,-87.63517,Entire home/apt,120,32,0,,,1,109,0,
681230186812530893,Lovely Two bedroom apartment +free street parking,472091759,Ashley,,Chatham,41.7432,-87.61258,Entire home/apt,180,2,1,2022-10-16,0.45,1,365,1,R22000088668
681583286742312868,"Gold Coast Studio w/ Deck, Gym & Lounge, nr L",107434423,Blueground,,Near North Side,41.8982901,-87.6286962,Entire home/apt,127,32,0,,,639,323,0,
689853855700939549,*NEW* Modern Spacious 2BR + 1.5 Bath Upto 6 Guests,455984621,Zeshan,,West Town,41.90164,-87.69688,Entire home/apt,139,2,5,2022-12-11,3.95,1,78,5,R22000090396
681583974258669275,"Lakeview 2BR w/ W/D & BBQ, nr Belmont L",107434423,Blueground,,Lake View,41.9383437,-87.6512676,Entire home/apt,152,32,0,,,639,303,0,
681586179851918622,"Lakeview 3BR w/ W/D & BBQ, nr Belmont L",107434423,Blueground,,Lake View,41.9383437,-87.6512676,Entire home/apt,175,32,0,,,639,337,0,
686057483482894459,"Lovely two bedroom with pool, off lakefront",236681816,Dejah,,Hyde Park,41.80051,-87.58482,Entire home/apt,191,36,0,,,1,365,0,
681808293678686182,10% Winter Promo! Stylishly Furnished Studio Apt,459457994,Jean,,Portage Park,41.95882,-87.75531,Entire home/apt,46,1,10,2022-11-11,2.46,9,77,10,R22000091964
681809013516648501,Historic Chicago 2BR APT near Lakefront,208239526,Maureen,,South Shore,41.75376,-87.58091,Entire home/apt,143,2,2,2022-09-18,0.56,1,270,2,R22000083752
690279498488833095,"Loop Studio w/ Gym, W/D & Pool, nr Willis Tower",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Entire home/apt,137,32,0,,,639,346,0,
686240222647510331,10% Winter Promo! 1BR Rogers Park Apt w/ King Bed,356154157,Jessie,,Rogers Park,42.00816,-87.66826,Entire home/apt,55,1,11,2022-12-16,3.84,10,84,11,R17000014502
686264001455319892,"2BR Apt near Shops, Dining, Loyola University",356154157,Jessie,,Rogers Park,42.00927,-87.66785,Entire home/apt,63,1,7,2022-12-11,2.12,10,82,7,R17000014502
686655613581921299,Lakeview 3BR 3 blocks from Wrigley Field,107434423,Blueground,,Lake View,41.939093,-87.65751569999999,Entire home/apt,99,32,0,,,639,365,0,
686767737226084306,Art Park #8 Mich Ave Penthouse - Rooftop & Gym,98193524,Mary And JW,,Loop,41.87226,-87.62364,Entire home/apt,98,32,0,,,23,98,0,
681828948956628294,"U of C, Lake, Museum | Renovated Studio, Parking",472227194,Heather,,Hyde Park,41.80113,-87.60076,Entire home/apt,96,2,9,2022-10-26,2.97,1,90,9,R22000089021
697295667936721179,Discover North Side from Modern Studio Apartment,448983594,ALT Management,,Humboldt Park,41.91271,-87.70546,Entire home/apt,52,2,15,2022-12-17,3.91,3,356,15,R22000076246
697356958647251326,LUX LIFE panoramic views of the Gold Coast!,205065349,Gold Coast,,Near North Side,41.89204,-87.62051,Entire home/apt,864,2,1,2022-10-16,0.45,2,365,1,R22000089019
697425620013484316,Old Town/Lincoln Park Luxury Home Garage & Rooftop,732200,Florin,,Near North Side,41.90999,-87.63881,Entire home/apt,359,2,11,2022-12-05,3.98,1,309,11,R22000089010
690653250021719524,Cozy and pet friendly 2 Bedroom apartment.,474380483,Claudia,,South Lawndale,41.85466,-87.70054,Entire home/apt,140,1,4,2022-11-26,2.35,1,361,4,R22000090314
687507344009574342,Spacious Modern West Town Apt | In-Unit W/D,118714865,Jabari,,West Town,41.89518,-87.66517,Entire home/apt,229,2,20,2022-12-18,4.65,3,133,20,R21000061257
690658313840014620,Great Value Lakeview 2-Bedroom Condo,473517586,Jamie,,Lake View,41.93501,-87.65283,Entire home/apt,52,1,6,2022-11-04,1.98,8,86,6,R19000048156
690669427617857102,10% Winter Promo! Convenient Location Cozy Studio,473517586,Jamie,,Lake View,41.93565,-87.64228,Entire home/apt,45,1,19,2022-12-14,4.45,8,49,19,R19000039542
690674302685751258,10% Winter Promo! Comfy 1BR Spacious Chicago Apt,473817080,Jaden,,Lake View,41.94073,-87.66861,Entire home/apt,55,1,14,2022-12-12,3.5,10,89,14,R17000015444
697907130749513860,Cute Flat Over The Garden With Patio,2768314,Jason,,West Town,41.900179,-87.68227519999999,Entire home/apt,69,32,0,,,3,270,0,
698525557025691822,Fresh & Homey West Rogers Park 2BR Apt near Dining,473517586,Jamie,,West Ridge,42.0161,-87.69219,Entire home/apt,54,1,15,2022-12-04,4.25,8,78,15,R21000062679
690679893314015647,10% Winter Promo! 1BR Captivating Apt in Chicago,473817080,Jaden,,Lake View,41.93905,-87.66869,Entire home/apt,46,1,8,2022-11-12,2.2,10,84,8,R22000082527
698726611206046631,"Bluebell, a Chicago Tiny House with Free Parking",229492288,Harvey & Elizabeth,,Beverly,41.71349808723894,-87.6631549650818,Entire home/apt,79,2,0,,,2,56,0,R21000069370
691001213391970027,"Lakeview 2BR w/ Deck, Pool & Gym, nr Lincoln Park",107434423,Blueground,,Lake View,41.9404106,-87.64149839999999,Entire home/apt,245,32,0,,,639,348,0,
688334639074326203,Fabulous Uptown Apartment - Clean & Close to Train,191522990,Nala & Owen,,Uptown,41.96827,-87.66103,Entire home/apt,36,1,13,2022-12-12,4.64,16,331,13,R22000088413
688455980810539382,Cozy 3 bedroom home near downtown,46338435,Kingston,,Bridgeport,41.84377,-87.6425,Entire home/apt,90,32,1,2022-10-31,0.59,2,180,1,
691312221570467988,Sonder The Opal | Lofted Two-Bedroom Apartment w/ Rooftop,435105119,Sonder (Chicago),,Near North Side,41.89291,-87.62937,Entire home/apt,286,2,1,2022-10-25,0.53,28,336,1,2862974
691322048105899974,Sonder The Opal | Superior Two-Bedroom Apartment,435105119,Sonder (Chicago),,Near North Side,41.89425,-87.63016,Entire home/apt,223,2,10,2022-12-05,2.91,28,342,10,2862974
698932849932342689,Lincoln Square Newly Remolded Unit w/Central HVAC,382775063,Yuzhuo,,Lincoln Square,41.97096,-87.70061,Entire home/apt,133,32,0,,,2,333,0,
691326038792581803,Sonder The Opal | Superior Lofted Two-Bedroom Apartment w/ Rooftop,435105119,Sonder (Chicago),,Near North Side,41.89479,-87.63011,Entire home/apt,314,2,2,2022-10-26,0.92,28,355,2,2862974
688974268522774275,Fast WiFi/Room with TV/Free Pkng/94 Walk Score/2H,186115134,Djamila,,West Town,41.89164,-87.67833,Private room,65,32,0,,,36,78,0,
691720948541262174,"Bright Loop 1BR w/ Pool & Gym, nr L",107434423,Blueground,,Near West Side,41.8849796,-87.6611185,Entire home/apt,166,32,0,,,639,258,0,
691808136690126697,Cozy 2 Bedrooms Home in Heart of Chinatown,144369871,Cinny,,Armour Square,41.84989,-87.63401,Entire home/apt,123,32,0,,,2,365,0,R17000008460
699139333717112948,Pilsen/UIC Open Loft with fireplace.,77247524,Marlon,,Lower West Side,41.8572808,-87.6493019,Entire home/apt,147,2,8,2022-11-19,2.22,1,352,8,R22000087600
699167093955201384,Bright & Spacious 4BR Home in Heart of Logan Sq!,25505766,Danielle,,Logan Square,41.93049,-87.69751,Entire home/apt,714,2,12,2022-12-04,3.36,2,343,12,R21000075867
691834194332777776,"S. Loop 1BR w/ Lounge, Pool & Gym nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,83,32,0,,,639,361,0,
689051527021224796,Spacious 2-bedroom open-concept apartment,79579621,Jenny,,Portage Park,41.94441,-87.75131,Entire home/apt,114,2,11,2022-12-11,4.52,1,335,11,R22000086149
691839303832373241,"Canaryville & Chill, 10 min from Downtown & Beach",82313567,Denisha,,New City,41.81398,-87.64221,Entire home/apt,119,2,11,2022-12-04,3.08,1,352,11,R22000086792
689081632778352836,Fast WiFi/Room with TV/Free Pkng/94 Walk Score/2J,186115134,Djamila,,West Town,41.89307,-87.67946,Private room,59,32,1,2022-11-11,0.75,36,81,1,
692044455210094120,Beautiful 1 Bedroom with view,232012343,Joslyn,,Douglas,41.83794,-87.61565,Entire home/apt,89,1,10,2022-12-17,2.46,1,353,10,R22000087072
689267346838055839,Luxury Smart Home Rooftop Surround Sound EcoFriend,266823927,Peter,,Kenwood,41.8145858,-87.6003344,Entire home/apt,350,1,1,2022-09-17,0.32,1,348,1,R22000088197
699614682014052444,Lincoln Square Newly Remolded Unit w/ Central HVAC,382775063,Yuzhuo,,Lincoln Square,41.9707183,-87.6999722,Entire home/apt,166,32,0,,,2,295,0,
689426743235759272,Large Couple Bedroom w/ Queen Bed & 5min to Metro,436959191,Yan Na,,Mckinley Park,41.83717,-87.66859,Private room,43,2,9,2022-11-07,2.27,20,323,9,R22000086858
692230702979624332,"CUTE, PRIVATE & QUITE STUDIO 1BD/1BA Wicker Park!!",474739307,Maria R,,West Town,41.904613,-87.66699369999999,Entire home/apt,99,1,10,2022-11-23,3.06,1,341,10,R22000088419
699925042081907270,4 BD 4 BT Pilsen / Chicago Rooftop / GameRoom,375994338,Chris,,Lower West Side,41.85932,-87.64252,Entire home/apt,352,32,0,,,1,365,0,
692669955844364833,Cozy Studio Unit Walking Distance to Train.,192165576,Robert,,Rogers Park,42.00993,-87.66594,Entire home/apt,76,1,8,2022-12-09,3.33,1,158,8,R21000060515
704575074600992026,Comfortable Rental on - Lake Park,476956265,Leslie,,Kenwood,41.81381,-87.59588,Entire home/apt,299,2,0,,,17,90,0,R19000048100
704850714810349123,Historic Studio Near UChicago & DT by Zen Rentals,377947515,Zen,,Hyde Park,41.79508,-87.59394,Entire home/apt,56,2,10,2022-11-14,2.78,17,359,10,R22000090489
699927757518228053,Sentral 1BR Premium Apt in South Loop Chicago,391816535,Sentral Michigan Avenue,,Loop,41.87118,-87.62559,Entire home/apt,209,1,39,2022-12-05,10.93,6,365,39,2857458
700062925425980212,McCormick Place 2b/2b w optional parking/sleeps 6,395498979,Milan,,Near South Side,41.85498,-87.6248,Entire home/apt,204,2,7,2022-11-15,2.1,56,363,7,2792126
704961394798580147,Cozy 2 br / 1.5 ba apartment with everything.,106203317,Al,,West Town,41.904355,-87.6892469,Entire home/apt,92,2,0,,,1,178,0,R21000075822
705055889963506958,Comfortable Rental on - Calhoun Ave,476956265,Leslie,,South Deering,41.7132718,-87.56189069999999,Entire home/apt,499,2,0,,,17,90,0,R19000048100
705055951179633967,Comfortable Rental on - Cornell Ave,476956265,Leslie,,South Shore,41.7640051,-87.5844724,Entire home/apt,499,2,1,2022-09-16,0.31,17,90,1,R19000048100
705072819882209669,Irving Park blue garden,33245101,Rosa,,Irving Park,41.95291,-87.70643,Entire home/apt,141,32,0,,,2,111,0,
692953990918391973,Lincoln Square Newly Remolded Unit w/ Central HVAC,307915200,Angie,,Lincoln Square,41.97211,-87.69981,Entire home/apt,166,32,0,,,2,295,0,
700240045887168760,Expensive 3 Bedroom 2.5 Bath Duplex HIGH END,3965428,Rob,,West Town,41.90293,-87.69032,Entire home/apt,250,180,0,,,71,365,0,
700267927388746877,"Chateau de Elegante near Downtown,United Center.",311257088,Dave,,Near West Side,41.87481229999999,-87.68987849999999,Entire home/apt,184,1,2,2022-11-20,1.05,2,365,2,R22000080006
705221370829586649,5 bedroom home w/Stunning Decor and GameRoom!,136825532,FreeStand Home Solutions,,Chatham,41.74738,-87.61498,Entire home/apt,499,32,0,,,27,90,0,R19000088100
705238888350639672,*New* Classy University Of Chicago Hidden GEM,77414650,Red Door,,Woodlawn,41.77463,-87.60633,Entire home/apt,294,2,2,2022-11-10,0.82,23,359,2,R19000046222
693403034875133413,McCormick Pl Skyline view 2br/2ba/parking/sleeps 6,395498979,Milan,,Near South Side,41.85374,-87.62473,Entire home/apt,204,2,4,2022-11-13,1.5,56,363,4,2792126
705312792794180757,Comfortable Rental - S Narragansett Ave,476956265,Leslie,,Clearing,41.781877,-87.7817007,Entire home/apt,499,32,0,,,17,90,0,R19000048100
700628363116902632,Lovely-1 bedroom apartment in Chicago- Pilsen Area,79372212,Jane,,Lower West Side,41.85757,-87.66963,Entire home/apt,129,3,4,2022-10-16,1.12,1,179,4,R22000087071
705585893401209714,Lovely 3 bedroom full of amenities,85539782,Bobbie,,West Town,41.89093,-87.65118,Entire home/apt,336,2,1,2022-11-27,1.0,1,331,1,R22000087753
693528217797129433,"3B/2.5BA Luxury Penthouse w/ Views, Pool, & Gym",37190789,Jason,,Loop,41.88738,-87.61703,Entire home/apt,283,3,5,2022-11-25,1.3,7,166,5,R22000085596
693600211946568706,Lovely 2-bedroom apartment in Pilsen,329953971,Martha,,Lower West Side,41.85209,-87.68338,Entire home/apt,125,1,4,2022-12-19,2.03,1,352,4,R22000090800
705707747440509445,Bright & Cozy 2BR Apt in Roscoe village,52165552,Spotlessly,,North Center,41.94359,-87.68182,Entire home/apt,123,2,6,2022-11-06,1.88,8,354,6,R22000088249
705787115320285408,Dapper Uptown Studio near the Lake Pets welcome!,191522990,Nala & Owen,,Uptown,41.9686,-87.66122,Entire home/apt,47,1,20,2022-12-18,7.23,16,353,20,R22000088414
694100220923029649,Close proximity to Hospitals and Grant Park,216251677,James,,Woodlawn,41.78351,-87.61013,Entire home/apt,166,1,1,2022-08-28,0.26,1,180,1,R22000087473
705815628392534448,Chicago Rental - Narragansett,476956265,Leslie,,Clearing,41.78158,-87.78224,Entire home/apt,499,2,0,,,17,90,0,R19000048100
705858558343241323,"7 beds (5 Bedroom) Home w/Garage, & GameRoom!",136825532,FreeStand Home Solutions,,Clearing,41.77628,-87.77244,Entire home/apt,499,32,0,,,27,90,0,R19000038100
694461314624479390,Pilsen new 2 bed 2 bath. Voted Cool AF by Forbes!,382098370,Ivy,,Lower West Side,41.85647,-87.65505,Entire home/apt,162,1,10,2022-12-19,4.17,5,254,10,R22000088169
694723529328289405,"S. Loop Studio w/ Lounge, Pool & Gym nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,111,32,0,,,639,277,0,
694937271645315710,10% Winter Promo! Private 1BR Apt in Lakeview,473817080,Jaden,,Lake View,41.94587,-87.64474,Entire home/apt,45,1,13,2022-12-05,3.58,10,88,13,R22000093249
706088035897468344,Stunning 3 bd 2ba Suite downtown @ Fulton House,1821244,Brooke,,Near West Side,41.8820807,-87.6529663,Entire home/apt,385,32,0,,,1,364,0,
695086562184788973,Huge king size room with sunroom,407843126,Julie,,Austin,41.88875,-87.7611,Private room,111,2,2,2022-10-30,0.59,6,90,2,R21000070009
695102306743183589,OLD TOWN GARDEN GETAWAY,212313279,Nicole And Matt,,Near North Side,41.90985,-87.63483,Entire home/apt,155,2,14,2022-12-13,3.65,13,65,14,R22000086249
700953518610620696,Fully furnished studio for long stays,252408635,Andie,,Uptown,41.95706,-87.65142,Entire home/apt,95,32,3,2022-11-06,0.94,24,81,3,2845517
695200581419349113,Fast WiFi/Room with TV/Free Pkng/94 Walk Score/1F,186115134,Djamila,,West Town,41.89119,-87.67867,Private room,59,32,1,2022-11-25,1.0,36,76,1,
706553214610343522,Floor to Ceiling Windows 1 Bedroom Corner Unit,477715990,Uplux,,Near South Side,41.86437,-87.62313,Entire home/apt,213,2,22,2022-12-14,6.17,1,35,22,R22000088393
706554215553200354,DePaul Dormroom Housing Shared Room,470462049,Robert,,Lincoln Park,41.9265729,-87.6513112,Shared room,31,32,0,,,5,126,0,
695258079697316657,Fast WiFi/Room with TV/Free Pkng/94 Walk Score/1G,186115134,Djamila,,West Town,41.89254,-87.68036,Private room,59,32,2,2022-11-19,0.9,36,10,2,
706616723626653247,Upscale 2BD near Theater District Chicago by C9,248760412,Cloud9,,Loop,41.88028,-87.63282,Entire home/apt,316,2,2,2022-12-04,2.0,40,282,2,R22000085444
695325196244258853,"S. Loop 1BR w/ Pool, Gym & Spa, nr Grant Park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,163,32,0,,,639,308,0,
701150071038475143,"South Loop 1BR w/ Gym & Pool, nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,140,32,0,,,639,304,0,
701279399955859265,Safest Area NEW renovated home in Lincoln square!,34130188,Damoon,,Lincoln Square,41.98125,-87.68868,Entire home/apt,250,32,0,,,2,319,0,
701311860787764868,Near McCormick Pl 420 friendly 3BR w opt parking,243035563,Studebecker,,Near South Side,41.8556,-87.62779,Entire home/apt,228,2,5,2022-11-26,1.39,38,361,5,2792126
707332008794445174,"NEW! Renovated Condo w/ Game Room, Steps to Subway",121719854,Evolve,,Lincoln Park,41.93117,-87.65424,Entire home/apt,434,2,1,2022-09-11,0.3,24,0,1,R22000080390
707464301416192095,Lincoln Park Living - Suite 2!,170785489,Dmd,,Lincoln Park,41.93127,-87.65686,Entire home/apt,163,2,6,2022-10-21,1.82,38,352,6,2429016
701329207253853597,Near McCormick Pl 420 friendly 3BR w opt parking,243035563,Studebecker,,Near South Side,41.85401,-87.62623,Entire home/apt,228,2,4,2022-11-20,1.12,38,361,4,2792126
701344393800438292,Near McCormick Pl 420 friendly 3BR/2BA/opt parking,243035563,Studebecker,,Near South Side,41.85458,-87.62737,Entire home/apt,228,2,3,2022-12-16,0.86,38,361,3,2792126
708127407313332285,"1 Bedroom, [3]Chicago Downtown River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,174,0,R21000074851
695634232558360064,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79896,-87.58464,Entire home/apt,74,1,3,2022-10-09,0.89,61,354,3,R18000031905
708154314922686699,"1 Bedroom, [12]Chicago Downtown, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,2,2022-10-30,0.75,13,172,2,R21000074851
708160801959368019,"1 Bedroom, [9]Downtown Chicago, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,173,0,R21000074851
708164304010029120,"1 Bedroom, [7]Chicago Downtown, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,176,0,R21000074851
708165899940047771,"New! Elegant Apt for 4 w/ Sundeck, BBQ grill by C9",248760412,Cloud9,,Near North Side,41.90352,-87.63124,Entire home/apt,359,2,1,2022-12-08,1.0,40,340,1,R22000087389
708167919331623507,"1 Bedroom, [5]Chicago Downtown, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,175,0,R21000074851
701445073899113339,"Great Chicago getaway, 2 bedrooms. Sleeps 4 to 6",79251611,Michael,,Irving Park,41.94712,-87.70398,Entire home/apt,135,2,1,2022-11-13,0.79,1,349,1,R22000091622
695805905618209090,Warm & Spacious Home near Loyola/Northwestern,13998498,Raya,,Edgewater,41.98353,-87.67022,Entire home/apt,106,32,0,,,2,256,0,
701986109055506332,"Medical District 1BR w/ W/D & Gym, nr Hospitals",107434423,Blueground,,Near West Side,41.8693843,-87.6660517,Entire home/apt,80,32,0,,,639,365,0,
701986407536317570,"W. Loop 1BR w/ Pool, Gym & Lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,169,32,0,,,639,254,0,
701986904653138052,"W. Loop Studio w/ Gym & Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,135,32,0,,,639,314,0,
696219867835800355,"*Perfect Location*, Cozy & modern 2 bed apartment",52165552,Spotlessly,,Logan Square,41.9163709,-87.6855886,Entire home/apt,124,2,5,2022-11-08,1.61,8,363,5,R22000081956
