id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
700016079489822320,Nice & cozy 1-bedroom condo in Irving Park Chicago,60828444,Wenceslas,,Irving Park,41.95701,-87.73089,Entire home/apt,55,90,0,,,1,242,0,
700062925425980212,McCormick Place 2b/2b w optional parking/sleeps 6,395498979,Milan,,Near South Side,41.85498,-87.6248,Entire home/apt,204,2,7,2022-11-15,2.1,56,363,7,2792126
700140434654848896,Great super studio to WF-Lake-Boystown-M,170551048,Lyn,,Uptown,41.95590550000001,-87.65073149999999,Entire home/apt,58,32,7,2022-11-26,1.93,22,363,7,R28455177891
704961394798580147,Cozy 2 br / 1.5 ba apartment with everything.,106203317,Al,,West Town,41.904355,-87.6892469,Entire home/apt,92,2,0,,,1,178,0,R21000075822
692953990918391973,Lincoln Square Newly Remolded Unit w/ Central HVAC,307915200,Angie,,Lincoln Square,41.97211,-87.69981,Entire home/apt,166,32,0,,,2,295,0,
705078309236558116,Comfortable Rental on - Berwyn Ave,476956265,Leslie,,Norwood Park,41.9768917,-87.8056289,Entire home/apt,499,2,0,,,17,90,0,R19000048100
705173426592177435,Charming 3BR Rogers Park Home near Stores & Dining,459457994,Jean,,Edgewater,41.9976,-87.66623,Entire home/apt,57,1,7,2022-11-29,2.53,9,32,7,R19000050250
693258290800048897,"3BR/2BA Captivating Penthouse with Views, Pool & G",67751745,Brett,,Near North Side,41.89419,-87.62824,Entire home/apt,285,3,10,2022-11-27,2.97,7,167,10,R22000085595
693280666448184719,"Clean 2nd floor w/ fast, reliable wifi",474941827,Irene,,Mckinley Park,41.82887,-87.67476,Entire home/apt,120,2,10,2022-10-24,2.46,1,363,10,R22000089009
700240045887168760,Expensive 3 Bedroom 2.5 Bath Duplex HIGH END,3965428,Rob,,West Town,41.90293,-87.69032,Entire home/apt,250,180,0,,,71,365,0,
705221370829586649,5 bedroom home w/Stunning Decor and GameRoom!,136825532,FreeStand Home Solutions,,Chatham,41.74738,-87.61498,Entire home/apt,499,32,0,,,27,90,0,R19000088100
693403034875133413,McCormick Pl Skyline view 2br/2ba/parking/sleeps 6,395498979,Milan,,Near South Side,41.85374,-87.62473,Entire home/apt,204,2,4,2022-11-13,1.5,56,363,4,2792126
705257233553075028,4 Bedroom comfortable Home w/Gaming & Technology!,136825532,FreeStand Home Solutions,,Clearing,41.78265,-87.78253,Entire home/apt,499,32,0,,,27,90,0,R19000048100
705291608531024714,Comfortable Rental on - Vernon Ave,476956265,Leslie,,Chatham,41.7470924,-87.6138747,Entire home/apt,299,2,0,,,17,90,0,R19000048100
705312792794180757,Comfortable Rental - S Narragansett Ave,476956265,Leslie,,Clearing,41.781877,-87.7817007,Entire home/apt,499,32,0,,,17,90,0,R19000048100
705398491669442084,GROUP LUX in Old Town/Gold Coast (+private roof),212313279,Nicole And Matt,,Near North Side,41.90851,-87.63469,Entire home/apt,842,2,1,2022-10-23,0.51,13,167,1,R22000086249
700756881572123144,Brand New Coach House in Heart of Bridgeport,88547320,Laura,,Bridgeport,41.835973,-87.6513885,Entire home/apt,139,1,23,2022-12-10,6.39,4,254,23,R22000086348
693528217797129433,"3B/2.5BA Luxury Penthouse w/ Views, Pool, & Gym",37190789,Jason,,Loop,41.88738,-87.61703,Entire home/apt,283,3,5,2022-11-25,1.3,7,166,5,R22000085596
700799224656980381,Spectacular 3 Bedroom 2.5 Bath-Mins from Downtown,79507600,Dennis,,Lower West Side,41.85533,-87.67177,Entire home/apt,335,2,0,,,2,360,0,R22000088880
705707747440509445,Bright & Cozy 2BR Apt in Roscoe village,52165552,Spotlessly,,North Center,41.94359,-87.68182,Entire home/apt,123,2,6,2022-11-06,1.88,8,354,6,R22000088249
705787115320285408,Dapper Uptown Studio near the Lake Pets welcome!,191522990,Nala & Owen,,Uptown,41.9686,-87.66122,Entire home/apt,47,1,20,2022-12-18,7.23,16,353,20,R22000088414
694100220923029649,Close proximity to Hospitals and Grant Park,216251677,James,,Woodlawn,41.78351,-87.61013,Entire home/apt,166,1,1,2022-08-28,0.26,1,180,1,R22000087473
705835152663920372,"Lovely 3-bedroom
Condo with free on street parking",9360222,Olga,,North Lawndale,41.85413,-87.70766,Entire home/apt,354,1,0,,,3,0,0,R21000064647
705858558343241323,"7 beds (5 Bedroom) Home w/Garage, & GameRoom!",136825532,FreeStand Home Solutions,,Clearing,41.77628,-87.77244,Entire home/apt,499,32,0,,,27,90,0,R19000038100
694723224510783153,"Lakeview 2BR w/ W/D & BBQ, nr Belmont L",107434423,Blueground,,Lake View,41.937821,-87.6508314,Entire home/apt,97,32,0,,,639,365,0,
694723529328289405,"S. Loop Studio w/ Lounge, Pool & Gym nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,111,32,0,,,639,277,0,
706088035897468344,Stunning 3 bd 2ba Suite downtown @ Fulton House,1821244,Brooke,,Near West Side,41.8820807,-87.6529663,Entire home/apt,385,32,0,,,1,364,0,
695086562184788973,Huge king size room with sunroom,407843126,Julie,,Austin,41.88875,-87.7611,Private room,111,2,2,2022-10-30,0.59,6,90,2,R21000070009
700938257605355958,Cozy & Bright Townhome near O’hare -Self Check In-,165285023,Sarah And Marko,,Montclare,41.93328,-87.79255,Entire home/apt,166,1,14,2022-12-18,3.93,1,142,14,R22000082827
700953518610620696,Fully furnished studio for long stays,252408635,Andie,,Uptown,41.95706,-87.65142,Entire home/apt,95,32,3,2022-11-06,0.94,24,81,3,2845517
706553214610343522,Floor to Ceiling Windows 1 Bedroom Corner Unit,477715990,Uplux,,Near South Side,41.86437,-87.62313,Entire home/apt,213,2,22,2022-12-14,6.17,1,35,22,R22000088393
706554215553200354,DePaul Dormroom Housing Shared Room,470462049,Robert,,Lincoln Park,41.9265729,-87.6513112,Shared room,31,32,0,,,5,126,0,
695258079697316657,Fast WiFi/Room with TV/Free Pkng/94 Walk Score/1G,186115134,Djamila,,West Town,41.89254,-87.68036,Private room,59,32,2,2022-11-19,0.9,36,10,2,
695325196244258853,"S. Loop 1BR w/ Pool, Gym & Spa, nr Grant Park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,163,32,0,,,639,308,0,
706626309136010850,3B2B 8min to DT /clean cozy 2fl/3queen size bed,88359384,Haiyong,,Bridgeport,41.845586,-87.642927,Entire home/apt,132,1,7,2022-11-26,2.66,1,356,7,R22000089073
706996622858575642,"Loop 1BR w/ gym, pool & lounge, 1 block from L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,162,32,0,,,639,268,0,
701061003322026604,The West Loop Guest Suite,9959757,Jedidiah,,Near West Side,41.87975,-87.64937,Entire home/apt,300,32,0,,,7,141,0,
701150071038475143,"South Loop 1BR w/ Gym & Pool, nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,140,32,0,,,639,304,0,
695538579654378518,Luxury 1-bedroom Downtown Apartment,475466199,Joseph,,Near South Side,41.85466,-87.62473,Entire home/apt,125,32,1,2022-10-14,0.44,1,365,1,
701152608951377256,"S. Loop 2BR w/ Gym, Pool & Roof, 1 block to L",107434423,Blueground,,Loop,41.8717596,-87.630999,Entire home/apt,257,32,0,,,639,116,0,
701279399955859265,Safest Area NEW renovated home in Lincoln square!,34130188,Damoon,,Lincoln Square,41.98125,-87.68868,Entire home/apt,250,32,0,,,2,319,0,
707332118404435135,NEW! Updated Chicago Home < 1 Mi to Lincoln Park!,121719854,Evolve,,Lake View,41.93604,-87.63977,Entire home/apt,331,2,4,2022-12-11,1.4,24,176,4,R22000080007
707464301416192095,Lincoln Park Living - Suite 2!,170785489,Dmd,,Lincoln Park,41.93127,-87.65686,Entire home/apt,163,2,6,2022-10-21,1.82,38,352,6,2429016
695549066594572574,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.80173,-87.58562,Entire home/apt,74,1,8,2022-10-26,1.97,61,339,8,R21000074743
701329207253853597,Near McCormick Pl 420 friendly 3BR w opt parking,243035563,Studebecker,,Near South Side,41.85401,-87.62623,Entire home/apt,228,2,4,2022-11-20,1.12,38,361,4,2792126
695563674739894647,The Oasis Studio,234187212,Yaharra,,Near South Side,41.86545,-87.62439,Entire home/apt,209,2,8,2022-12-03,3.0,1,349,8,R22000089337
701344393800438292,Near McCormick Pl 420 friendly 3BR/2BA/opt parking,243035563,Studebecker,,Near South Side,41.85458,-87.62737,Entire home/apt,228,2,3,2022-12-16,0.86,38,361,3,2792126
695634232558360064,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79896,-87.58464,Entire home/apt,74,1,3,2022-10-09,0.89,61,354,3,R18000031905
708156252717773187,"1 Bedroom, [11]Chicago Downtown, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,175,0,R21000074851
708160801959368019,"1 Bedroom, [9]Downtown Chicago, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,173,0,R21000074851
708166130516205307,"1 Bedroom, [6]Chicago Downtown, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,175,0,R21000074851
708167919331623507,"1 Bedroom, [5]Chicago Downtown, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,175,0,R21000074851
708170095352756344,"1 Bedroom, [4]Chicago Downtown, River North",478022172,Bilqis,,Near North Side,41.8958461,-87.6379709,Private room,59,1,0,,,13,175,0,R21000074851
695805905618209090,Warm & Spacious Home near Loyola/Northwestern,13998498,Raya,,Edgewater,41.98353,-87.67022,Entire home/apt,106,32,0,,,2,256,0,
701493077134718105,Old Irving Park 2 Bedroom with FREE Street Parking,431705268,Proper Stays,,Irving Park,41.94064,-87.73039,Entire home/apt,170,90,0,,,2,362,0,
708685730507319787,Cossy double room close to lake in Chicago,98079932,Claudia,,Uptown,41.97601,-87.65659,Private room,55,1,1,2022-10-09,0.41,3,348,1,R22000087451
701986109055506332,"Medical District 1BR w/ W/D & Gym, nr Hospitals",107434423,Blueground,,Near West Side,41.8693843,-87.6660517,Entire home/apt,80,32,0,,,639,365,0,
701986407536317570,"W. Loop 1BR w/ Pool, Gym & Lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,169,32,0,,,639,254,0,
701986904653138052,"W. Loop Studio w/ Gym & Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,135,32,0,,,639,314,0,
701987560432934044,"W. Loop 1BR w/ Gym & Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,150,32,0,,,639,282,0,
708779943199030318,NEW! Charming furnished Apt for 4 w/ Sundeck by C9,248760412,Cloud9,,Near North Side,41.90361,-87.63139,Entire home/apt,376,2,4,2022-11-28,1.85,40,334,4,R22000086592
709193576205297956,2 bedroom condo with private roof deck,384174835,Aniya,,Near West Side,41.87544,-87.68737,Entire home/apt,203,32,0,,,3,365,0,
709250431473460227,"Loop 1BR w/ gym, pool & lounge, 1 block from L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,163,32,0,,,639,262,0,
696384108595456259,Lovely private room in a shared apartment,407843126,Julie,,Austin,41.8892196,-87.7619057,Private room,87,2,2,2022-10-09,0.65,6,90,2,R21000069913
702073463088134131,"2B/2BA Luxury Apartment | Views, Indoor Pool & Gym",36459240,Jim,,Near North Side,41.89261,-87.61567,Entire home/apt,156,3,5,2022-12-16,1.95,6,170,5,R22000085595
702165869400059143,DePaul Dormroom Housing,470462049,Robert,,Lincoln Park,41.92657,-87.65131,Shared room,43,32,1,2022-11-16,0.86,5,180,1,
702210601348834280,Luxurious King Bed Suite With Extra Bedroom!,21035285,Nadina,,Lincoln Square,41.96677,-87.68045,Private room,1000,1,1,2022-10-23,0.51,4,178,1,R22000089251
696434310158093140,"Private room,United center stadium/ Downtown",425385024,Zeni,,Near West Side,41.88319,-87.6784,Private room,60,1,5,2022-11-11,1.56,12,350,5,R22000086867
696504348613327379,Bright Junior 1 Bed in the heart of River North,396270947,Jennifer,,Near North Side,41.8962,-87.63461,Entire home/apt,111,32,1,2022-10-15,0.45,36,365,1,
702221149032185465,Designer One Bedroom in Lincoln Park.,153564351,Nick,,Lincoln Park,41.9265138,-87.66785929999999,Entire home/apt,55,32,0,,,1,57,0,
702291512504420543,Old Town/Gold Coast Masterpiece (+private rooftop),212313279,Nicole And Matt,,Near North Side,41.90863,-87.63353,Entire home/apt,392,2,15,2022-12-14,4.13,13,49,15,R22000086249
709366114372835625,Cozy private room near Medical District,478272515,Angie,,West Town,41.89439,-87.68427,Private room,65,1,0,,,1,0,0,R22000091462
709407587676786981,Downtown Chicago Apartment @ Millennium Park,336174688,Eric,,Loop,41.88566,-87.62511,Entire home/apt,150,32,0,,,2,363,0,
709447655280760214,New! The Blueprint Luxe Yacht Stays| Sleeps 4-5,238053341,Joy,,Lincoln Park,41.93159,-87.6312,Entire home/apt,771,2,0,,,1,229,0,R21000062682
696946811670176035,"Luxury Condo in Gold Coast w/ Fast Wifi, Pool, Gym",40721061,Drew,,Near North Side,41.90303,-87.62771,Entire home/apt,100,32,1,2022-10-07,0.4,1,136,1,
702809639157421174,"Hyde Park/Woodlawn 4 Bedroom, with Game Room!",476956265,Leslie,,Kenwood,41.8143,-87.59743,Entire home/apt,399,32,0,,,17,90,0,
702820957164744664,Bohemian Logan Square Hideaway,169297663,William,,Logan Square,41.92452,-87.70915,Entire home/apt,106,3,0,,,21,108,0,R17000014276
709565975083076632,10% Winter Promo! Classic & Charming 2BR Apt,478012407,Mason,,Lincoln Square,41.98266,-87.69384,Entire home/apt,51,1,5,2022-12-16,2.11,9,87,5,R22000093894
703089675588111524,Lovely bedroom in a modern apartment,264327771,Abdul,,Near West Side,41.86988,-87.68632,Private room,35,3,4,2022-11-06,1.12,1,47,4,R22000076123
710133248683907835,Private & Shared rooms in cheerful 5 bedroom house,418337049,Myra,,South Chicago,41.74823,-87.54786,Private room,43,7,0,,,10,365,0,R10293847561
710799973981450560,Lovely 2 Bed near McCormick area and south loop,447901168,Deonte,,Douglas,41.84,-87.61526,Entire home/apt,156,3,1,2022-10-07,0.4,2,357,1,R22000084329
717266707190337436,Old Irving Park Apt with free garage parking,383780253,Joanna,,Albany Park,41.96121,-87.71597,Entire home/apt,200,1,1,2022-11-27,1.0,2,365,1,R22000087049
703770416622290119,Lux design 2BD near Theater District Chicago by C9,248760412,Cloud9,,Loop,41.88203,-87.632,Entire home/apt,320,2,0,,,40,364,0,R22000085445
710833156787651100,"Quiet, modern retreat in vibrant, trendy ‘hood",54420130,Ingrid,,West Town,41.89852,-87.69068,Entire home/apt,125,2,9,2022-11-27,4.15,1,145,9,R22000089632
717306386932727114,Avondale 1BR *20 Minutes to Ohare *Near Metra,102744927,Sara,,Irving Park,41.95207,-87.73259,Entire home/apt,120,2,5,2022-11-02,1.72,1,264,5,R22000088968
717314595329064364,"Loop Studio w/ gym, pool & lounge, 1 block from L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,150,32,0,,,639,321,0,
717315262308574985,"Loop Studio w/ gym, pool & lounge, 1 block from L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,136,32,0,,,639,268,0,
710836543165696851,Level Deluxe One Bedroom Suite,188365982,Level,,Near North Side,41.903335,-87.63416199999999,Entire home/apt,150,32,0,,,12,365,0,
717316854254786746,"W. Loop Studio w/ pool, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,180,32,0,,,639,85,0,
710847797387159574,Level Deluxe Two Bedroom Corner Suite,188365982,Level,,Near North Side,41.903335,-87.63416199999999,Entire home/apt,225,32,0,,,12,365,0,
717319118801772912,"River N. Studio w/ gym, pool & lounge, nr L",107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,138,32,0,,,639,292,0,
710992199750939461,Lovely 2-bedroom in heart of Lincoln Square,270421564,Fabiana,,Lincoln Square,41.9775526,-87.6934405,Entire home/apt,190,32,0,,,3,365,0,
717319571924675195,"South Loop 1BR w/ gym & pool, nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,143,32,0,,,639,331,0,
711169744994572491,17 Pershing Inn Entire Floor Unit,34191427,Sonia,,Brighton Park,41.82201,-87.68755,Entire home/apt,51,5,0,,,8,365,0,R20000055392
711512108282408596,Lovely 2-bedroom unit with parking and large patio,478696759,Gustavo,,Lake View,41.95564,-87.67007,Entire home/apt,750,1,1,2022-12-07,1.0,1,43,1,R22000089641
717711240468372731,"Spac Private Bedrm Near Hammond & Whiting, Indiana",691000,Nonya,,South Chicago,41.73844,-87.56389,Private room,49,5,0,,,11,364,0,R17000014173
704305627153778890,Historic Studio Near UChicago & DT by Zen Rentals,377947515,Zen,,Hyde Park,41.79437,-87.59447,Entire home/apt,66,2,6,2022-12-04,1.8,17,333,6,R22000090484
717735802037241047,"5 bd/4 ba sun-drenched, newly remodeled,2500 sqft!",3680567,Sarah,,Jefferson Park,41.97602,-87.7657,Entire home/apt,440,2,8,2022-12-11,4.36,1,163,8,R22000089995
718153690603949318,Old Town Chicago Artist Retreat,284080,Tiffany,,Near North Side,41.91069,-87.63522,Entire home/apt,246,3,1,2022-11-20,1.0,1,82,1,R22000090565
718166224884968545,Hidden Oasis in the Heart of Lakeview,169297663,William,,Lake View,41.93638,-87.64513,Entire home/apt,135,3,5,2022-11-06,1.67,21,0,5,R22000088629
711611940258162495,Cheerful Wicker Park 3 Bed/2 Bath Home W/ Parking!,10917550,Nicky,,West Town,41.90138,-87.67206,Entire home/apt,123,32,0,,,7,365,0,
718233876355682821,The Master Bedroom in Bridgeport Chicago,352148357,Poliana,,Bridgeport,41.84147,-87.65235,Private room,60,2,1,2022-11-27,1.0,22,356,1,R22000093402
722450361673837045,Bohemian Enclave- Short Walk to McCormick/Wintrust,148863589,Alexus,,Near South Side,41.85473,-87.62202,Entire home/apt,132,2,3,2022-11-04,1.36,6,356,3,R22000086808
711835451777313359,McCormick Pl Skyline view 2br/2ba/parking/sleeps 6,395498979,Milan,,Near South Side,41.85414,-87.62353,Entire home/apt,204,2,5,2022-12-16,1.6,56,363,5,2792126
723148523004299730,Adorable 1-bedroom in Chicago’s Gold Coast,31699214,Stephanie,,Near North Side,41.90906,-87.63046,Entire home/apt,155,32,1,2022-11-05,0.65,3,170,1,
723183973691460721,23rd Pl Rm 3U,21891111,Ming,,Lower West Side,41.85063,-87.68318,Private room,40,32,1,2022-12-01,1.0,7,354,1,R22000081054
718683342124883965,Downtown Printer Row District 2 Rooms Hotel style,303719667,Dave,,Loop,41.87534,-87.63019,Private room,179,1,1,2022-11-25,1.0,5,0,1,R12345678901
718720846312447656,Downtown Printer Row District  Hotel style Suite,303719667,Dave,,Loop,41.87455,-87.62867,Private room,242,2,0,,,5,57,0,R13243546901
718771809462644710,The Couple Room in Bridgeport Chicago,352148357,Poliana,,Bridgeport,41.84091,-87.65414,Private room,38,2,0,,,22,353,0,R22000093402
718896579627031185,Relaxing Private Room D in Roseland Neighborhood,479447879,Roseland,,Roseland,41.6936,-87.61862,Private room,30,28,0,,,5,356,0,R22000087608
712338897268771053,Home Away from Home-Cozy 1-bedroom unit in Chicago,478848052,Walid,,Uptown,41.96028,-87.65328,Entire home/apt,259,32,0,,,1,163,0,
724067452254070231,"Clean cozy and very safe area, Free street parking",481029308,Bertha,,Irving Park,41.9569459,-87.7193868,Entire home/apt,125,2,4,2022-11-13,1.64,1,358,4,R22000086129
712403942101309999,NEW! Sleek Chicago Apt: Walk to Dining + Nightlife,121719854,Evolve,,Logan Square,41.91863,-87.67619,Entire home/apt,119,2,1,2022-10-10,0.42,24,358,1,R22000087582
712895941010238629,Artistically Designed Apartment in Historic Old Town,350595032,Colin,,Near North Side,41.91005,-87.63447,Entire home/apt,129,1,1,2022-12-11,1.0,2,361,1,R22000092704
719144162937963429,Cozy 1king bed apartment.,480106904,Claudia,,Austin,41.91082,-87.74785,Entire home/apt,73,2,9,2022-12-04,3.1,1,88,9,R22000088359
713613816438240685,"Quiet Cozy Bedroom, Free Street Parking, West loop",240702225,Mack,,West Town,41.8954,-87.65955,Private room,78,28,0,,,1,251,0,R22000085264
713666674681239427,Lovely 1 Bedroom Furnished Apartment on the Park,396270947,Jennifer,,Near West Side,41.88424,-87.66518,Entire home/apt,92,32,1,2022-10-18,0.47,36,304,1,
713926510295016754,Cozy and Convenient Chicago 2 Bedroom,262668383,Jen,,Bridgeport,41.83562209999999,-87.64702369999999,Entire home/apt,93,2,3,2022-12-18,2.2,1,156,3,R22000093582
719476850175866871,Newly Furnished 1 bedroom in Chicago’s Gold Coast,31699214,Stephanie,,Near North Side,41.90896,-87.63215,Entire home/apt,199,32,0,,,3,303,0,
719483454948367642,Cute studio centrally located-M,170551048,Lyn,,Lake View,41.95596,-87.66928,Entire home/apt,55,32,7,2022-11-23,2.56,22,360,7,R00002845517
714060967385640501,Beautiful Single Family House near Downtown.,479151740,Abdulrehman,,West Pullman,41.66901,-87.63374,Entire home/apt,80,32,0,,,2,365,0,
714241855129172617,"Logan Sq Studio w/ pool, deck & gym, nr L",107434423,Blueground,,Logan Square,41.927101,-87.7043588,Entire home/apt,135,32,0,,,639,311,0,
714524156764127488,4BR Coach House - Exceptional in West Town,435770634,Nico And Dyan,,West Town,41.89368,-87.65663,Entire home/apt,77,1,4,2022-11-13,1.45,10,48,4,R21000062178
719608622529173448,Breathtaking Downtown Penthouse A - Sleeps 11!,170785489,Dmd,,Near North Side,41.89765,-87.63756,Entire home/apt,303,2,9,2022-12-15,3.6,38,355,9,2665021
719696620759624329,Lovely Lake View apartment minutes from Downtown.,334611729,Dominique,,Douglas,41.8415404,-87.6164623,Entire home/apt,99,1,6,2022-11-28,2.25,1,352,6,R22000088675
719770149171551078,Studio near Wrigleville KingBed,170551048,Lyn,,Uptown,41.95647,-87.65129,Entire home/apt,70,1,5,2022-11-13,1.79,22,352,5,R22000093164
724654441154176614,Cozy & Spacious Sunny 2 bedroom apartment.,31450317,Sonny,,Irving Park,41.94845,-87.70958,Entire home/apt,112,1,1,2022-12-17,1.0,1,341,1,R22000092517
724727496883299549,"Luxe Highrise | Downtown Chicago, Fast Wi-Fi, Gym",405828111,Antonio,,Loop,41.88565,-87.63256,Entire home/apt,160,32,0,,,1,339,0,
714617422513825951,Grandeur Estates at the Park Chic 1 Bed Suite,121884152,Jamaal,,Washington Park,41.78563,-87.61981,Entire home/apt,105,2,0,,,2,342,0,R22000094332
714624361596365020,10% Winter Promo! Vibrant 1BR Apt Old Irving Park,478012407,Mason,,Irving Park,41.96013,-87.7306,Entire home/apt,45,1,1,2022-10-09,0.41,9,90,1,R22000091963
720122713209746414,"South Loop 1BR w/ gym & roof, nr Grant park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,155,32,0,,,639,214,0,
714637531792693712,Lovely 2 bedroom apartment in Chicago for 6 people,479270805,Jesus,,Greater Grand Crossing,41.76174,-87.61419,Entire home/apt,118,1,0,,,1,353,0,R22000091552
725263289206118497,Modern Rehabbed 2 Bedroom in Ukrainian Village,429001190,Patty,,West Town,41.89679,-87.68234,Entire home/apt,96,32,0,,,2,80,0,
714670954953850372,Centrally Located Spacious Row Home Plenty Parking,15105520,Tian,,East Garfield Park,41.88706,-87.7047,Entire home/apt,332,2,7,2022-12-12,3.09,4,345,7,R22000089293
720192909448709963,North Full kitchen 20 minutes to downtown,480309366,Christine,,Humboldt Park,41.91118,-87.72298,Entire home/apt,80,2,7,2022-11-18,2.63,2,80,7,R22000086789
720419181561174032,Bright and spacious 2BD apartment with huge deck!,46299046,Kath,,Logan Square,41.91776,-87.67288,Entire home/apt,154,3,4,2022-11-21,1.52,2,245,4,R22000089415
714911269300311047,"Lakeview 1BR w/ deck, pool & gym, nr Lincoln Park",107434423,Blueground,,Lake View,41.94517299999999,-87.641759,Entire home/apt,134,32,0,,,639,146,0,
725428843001466241,Lovely 3 bedroom unit with very high ceilings.,481300835,Reginald,,Grand Boulevard,41.81832,-87.61986,Entire home/apt,118,2,1,2022-11-07,0.68,1,355,1,R22000090541
720451607248729413,Stunning / Spacious 6BD Home + garage - Bucktown!,480367239,Masooma,,Logan Square,41.93127,-87.68695,Entire home/apt,365,3,5,2022-12-06,2.42,1,255,5,R22000090539
715052573659056691,NEW! Urban Chicago Escape ~ 1 Mi to Local Beaches!,121719854,Evolve,,Rogers Park,42.01778,-87.6639,Entire home/apt,125,2,1,2022-10-24,0.52,24,340,1,R22000083438
720588022384914211,2 Bed | 5 min from Med District | Free Parking,431261724,AW Luxe,,East Garfield Park,41.87248,-87.71182,Entire home/apt,90,32,0,,,6,365,0,
715575750921525747,Relaxing Private Room C in Roseland Neighborhood,479447879,Roseland,,Roseland,41.69145,-87.61866,Private room,33,28,1,2022-10-02,0.37,5,350,1,R22000087608
726146691063905537,Cityscape,481440162,Daniel,,Lincoln Park,41.92072,-87.65221,Entire home/apt,100,1,0,,,1,183,0,R22000080531
720910253991376970,The McGee's In Bucktown,479579343,Robert,,West Town,41.90375,-87.68841,Entire home/apt,133,32,3,2022-11-13,1.05,1,349,3,R22000088994
720944710831966119,Suite #2 on Southport: 4 Queen Beds - Sleeps 9,170785489,Dmd,,Lincoln Park,41.92765,-87.66249,Entire home/apt,159,2,5,2022-11-11,1.95,38,348,5,R22000076459
721068549540836836,31st Bridgeport 2F 2bed/1bath + Free Laundry,100782278,Chicago Furnished,,Bridgeport,41.83694,-87.65795,Entire home/apt,312,32,1,2022-11-16,0.86,34,339,1,R22000077681
716537890901266345,"West Loop Studio w/ w/d, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.885209,-87.6471114,Entire home/apt,163,32,0,,,639,260,0,
716540000651002900,"West Loop 2BR w/ w/d, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.885209,-87.6471114,Entire home/apt,231,32,0,,,639,289,0,
716540562912475512,"Lincoln Park 2BR w/ w/d, gym & roof, nr I-90",107434423,Blueground,,Lincoln Park,41.9194968,-87.6629995,Entire home/apt,171,32,0,,,639,197,0,
721544972642408247,"Lincoln Park 1BR w/ w/d, gym & roof, nr I-90",107434423,Blueground,,Lincoln Park,41.9194968,-87.6629995,Entire home/apt,141,32,0,,,639,281,0,
716541001431571128,West Town 2br nr I-90 & Blue line,107434423,Blueground,,West Town,41.8999672,-87.66431779999999,Entire home/apt,216,32,0,,,639,275,0,
726651059701206290,Chinatown 2-bedroom unit with free street parking,136673636,Weihong,,Bridgeport,41.84376,-87.64025,Entire home/apt,96,2,8,2022-11-14,3.12,2,223,8,R22000087946
721594156553924755,Chic vintage-meets-modern duplex in fab location,464545717,Diane,,Lake View,41.94166,-87.66388,Entire home/apt,374,2,1,2022-12-15,1.0,1,358,1,R22000091108
721686491408759323,Stunning Suite 3 (2bd) downtown @Fulton House,2619611,Andrew,,Near West Side,41.88306,-87.6527,Entire home/apt,249,32,1,2022-12-01,1.0,6,179,1,
716715389736721196,2-bedroom University of Chicago,462421565,Elliott,,Woodlawn,41.78121,-87.61198,Entire home/apt,239,1,2,2022-10-10,0.69,2,332,2,R22000085896
716715779584049778,Paulina Beach: Brand New Condo,20515032,Kevin,,West Town,41.9081166,-87.6699484,Entire home/apt,269,3,5,2022-12-11,1.83,1,32,5,R22000087016
726798698703862172,"4 Bedroom + 4 FULL Bath Lake Home, with Gameroom!",480194715,Erik,,South Shore,41.76438,-87.58295,Entire home/apt,499,32,0,,,8,90,0,R19000078100
